FIPS,id
48017,2498
48019,2499
48021,2500
48023,2501
48025,2502
48027,2503
48029,2504
48031,2505
48033,2506
48035,2507
48037,2508
48039,2509
48041,2510
48043,2511
48045,2512
48047,2513
48049,2514
48051,2515
48053,2516
48055,2517
48057,2518
48059,2519
48061,2520
48063,2521
48065,2522
48067,2523
48069,2524
48071,2525
48073,2526
48075,2527
48077,2528
48079,2529
48081,2530
48083,2531
48085,2532
48087,2533
48089,2534
48091,2535
48093,2536
48095,2537
48097,2538
48099,2539
48101,2540
48103,2541
48105,2542
48107,2543
48109,2544
48111,2545
48113,2546
48115,2547
48117,2548
48119,2549
48121,2550
48123,2551
48125,2552
48127,2553
48129,2554
48131,2555
48133,2556
48135,2557
48137,2558
48139,2559
48141,2560
48143,2561
48145,2562
48147,2563
48149,2564
48151,2565
48153,2566
48155,2567
48157,2568
48159,2569
48161,2570
48163,2571
48165,2572
48167,2573
48169,2574
48171,2575
48173,2576
48175,2577
48177,2578
48179,2579
48181,2580
48183,2581
48185,2582
48187,2583
48189,2584
48191,2585
48193,2586
48195,2587
48197,2588
48199,2589
48201,2590
48203,2591
48205,2592
48207,2593
48209,2594
48211,2595
48213,2596
48215,2597
48217,2598
48219,2599
48221,2600
48223,2601
48225,2602
48227,2603
48229,2604
48231,2605
48233,2606
48235,2607
48237,2608
48239,2609
48241,2610
48243,2611
48245,2612
48247,2613
48249,2614
48251,2615
48253,2616
48255,2617
48257,2618
48259,2619
48261,2620
48263,2621
48265,2622
48267,2623
48269,2624
48271,2625
48273,2626
48275,2627
48277,2628
48279,2629
48281,2630
48283,2631
48285,2632
48287,2633
48289,2634
48291,2635
48293,2636
48295,2637
48297,2638
48299,2639
48301,2640
48303,2641
48305,2642
48307,2643
48309,2644
48311,2645
48313,2646
48315,2647
48317,2648
48319,2649
48321,2650
48323,2651
48325,2652
48327,2653
48329,2654
48331,2655
48333,2656
48335,2657
48337,2658
48339,2659
48341,2660
48343,2661
48345,2662
48347,2663
48349,2664
48351,2665
48353,2666
48355,2667
48357,2668
48359,2669
48361,2670
48363,2671
48365,2672
48367,2673
48369,2674
48371,2675
48373,2676
48375,2677
48377,2678
48379,2679
48381,2680
48383,2681
48385,2682
48387,2683
48389,2684
48391,2685
48393,2686
48395,2687
48397,2688
48399,2689
48401,2690
48403,2691
48405,2692
48407,2693
48409,2694
48411,2695
48413,2696
48415,2697
48417,2698
48419,2699
48421,2700
48423,2701
48425,2702
48427,2703
48429,2704
48431,2705
48433,2706
48435,2707
48437,2708
48439,2709
48441,2710
48443,2711
48445,2712
48447,2713
48449,2714
48451,2715
48453,2716
48455,2717
48457,2718
48459,2719
48461,2720
48463,2721
48465,2722
48467,2723
48469,2724
48471,2725
48473,2726
48475,2727
48477,2728
48479,2729
48481,2730
48483,2731
48485,2732
48487,2733
48489,2734
48491,2735
48493,2736
48495,2737
48497,2738
48499,2739
48501,2740
48503,2741
48505,2742
48507,2743
49001,2744
49003,2745
49005,2746
49007,2747
49009,2748
49011,2749
49013,2750
49015,2751
49017,2752
49019,2753
49021,2754
49023,2755
49025,2756
49027,2757
49029,2758
49031,2759
49033,2760
49035,2761
49037,2762
49039,2763
49041,2764
49043,2765
49045,2766
49047,2767
49049,2768
49051,2769
49053,2770
49055,2771
49057,2772
50001,2773
50003,2774
50005,2775
50007,2776
50009,2777
50011,2778
50013,2779
50015,2780
50017,2781
50019,2782
50021,2783
50023,2784
50025,2785
50027,2786
51001,2787
51003,2788
51005,2789
51007,2790
51009,2791
51011,2792
51013,2793
51015,2794
51017,2795
51019,2796
51021,2797
51023,2798
51025,2799
51027,2800
51029,2801
51031,2802
51033,2803
51035,2804
51036,2805
51037,2806
51041,2807
51043,2808
51045,2809
51047,2810
51049,2811
51051,2812
51053,2813
51057,2814
51059,2815
51061,2816
51063,2817
51065,2818
51067,2819
51069,2820
51071,2821
51073,2822
51075,2823
51077,2824
51079,2825
51081,2826
51083,2827
51085,2828
51087,2829
51089,2830
51091,2831
51093,2832
51095,2833
51097,2834
51099,2835
51101,2836
51103,2837
51105,2838
51107,2839
51109,2840
51111,2841
51113,2842
51115,2843
51117,2844
51119,2845
51121,2846
51125,2847
51127,2848
51131,2849
51133,2850
51135,2851
51137,2852
51139,2853
51141,2854
51143,2855
51145,2856
51147,2857
51149,2858
51153,2859
51155,2860
51157,2861
51159,2862
51161,2863
51163,2864
51165,2865
51167,2866
51169,2867
51171,2868
51173,2869
51175,2870
51177,2871
51179,2872
51181,2873
51183,2874
51185,2875
51187,2876
51191,2877
51193,2878
51195,2879
51197,2880
51199,2881
51510,2882
51520,2883
51530,2884
51540,2885
51550,2886
51570,2887
51580,2888
51590,2889
51595,2890
51600,2891
51610,2892
51620,2893
51630,2894
51640,2895
51650,2896
51660,2897
51670,2898
51678,2899
51680,2900
51683,2901
51685,2902
51690,2903
51700,2904
51710,2905
51720,2906
51730,2907
51735,2908
51740,2909
51750,2910
51760,2911
51770,2912
51775,2913
51790,2914
51800,2915
51810,2916
51820,2917
51830,2918
51840,2919
53001,2920
53003,2921
53005,2922
53007,2923
53009,2924
53011,2925
53013,2926
53015,2927
53017,2928
53019,2929
53021,2930
53023,2931
53025,2932
53027,2933
53029,2934
53031,2935
53033,2936
53035,2937
53037,2938
53039,2939
53041,2940
53043,2941
53045,2942
53047,2943
53049,2944
53051,2945
53053,2946
53055,2947
53057,2948
53059,2949
53061,2950
53063,2951
53065,2952
53067,2953
53069,2954
53071,2955
53073,2956
53075,2957
53077,2958
54001,2959
54003,2960
54005,2961
54007,2962
54009,2963
54011,2964
54013,2965
54015,2966
54017,2967
54019,2968
54021,2969
54023,2970
54025,2971
54027,2972
54029,2973
54031,2974
54033,2975
54035,2976
54037,2977
54039,2978
54041,2979
54043,2980
54045,2981
54047,2982
54049,2983
54051,2984
54053,2985
54055,2986
54057,2987
54059,2988
54061,2989
54063,2990
54065,2991
54067,2992
54069,2993
54071,2994
54073,2995
54075,2996
54077,2997
54079,2998
54081,2999
54083,3000
54085,3001
54087,3002
54089,3003
54091,3004
54093,3005
54095,3006
54097,3007
54099,3008
54101,3009
54103,3010
54105,3011
54107,3012
54109,3013
55001,3014
55003,3015
55005,3016
55007,3017
55009,3018
55011,3019
55013,3020
55015,3021
55017,3022
55019,3023
55021,3024
55023,3025
55025,3026
55027,3027
55029,3028
55031,3029
55033,3030
55035,3031
55037,3032
55039,3033
55041,3034
55043,3035
55045,3036
55047,3037
55049,3038
55051,3039
55053,3040
55055,3041
55057,3042
55059,3043
55061,3044
55063,3045
55065,3046
55067,3047
55069,3048
55071,3049
55073,3050
55075,3051
55077,3052
55078,3053
55079,3054
55081,3055
55083,3056
55085,3057
55087,3058
55089,3059
55091,3060
55093,3061
55095,3062
55097,3063
55099,3064
55101,3065
55103,3066
55105,3067
55107,3068
55109,3069
55111,3070
55113,3071
55115,3072
55117,3073
55119,3074
55121,3075
55123,3076
55125,3077
55127,3078
55129,3079
55131,3080
55133,3081
55135,3082
55137,3083
55139,3084
55141,3085
56001,3086
56003,3087
56005,3088
56007,3089
56009,3090
56011,3091
56013,3092
56015,3093
56017,3094
56019,3095
56021,3096
56023,3097
56025,3098
56027,3099
56029,3100
56031,3101
56033,3102
56035,3103
56037,3104
56039,3105
56041,3106
56043,3107
56045,3108
