ID,elevation,lat_mosart,lon_mosart,lat_tgw,lon_tgw
5821,3.911111111111111,26.5625,-93.3125,26.611477,-93.350525
5822,2.951111111111111,26.5625,-93.1875,26.607248,-93.23102
5823,1.8044444444444445,26.5625,-93.0625,26.602898,-93.11151
5824,1.72,26.5625,-92.9375,26.598404,-92.992004
5825,1.6088888888888888,26.5625,-92.8125,26.588991,-92.75302
5826,1.5244444444444445,26.5625,-92.6875,26.584082,-92.633575
5827,1.4444444444444444,26.5625,-92.5625,26.579046,-92.5141
5828,1.3377777777777777,26.5625,-92.4375,26.57387,-92.394684
5829,1.2177777777777778,26.5625,-92.3125,26.568556,-92.27527
5830,1.1244444444444444,26.5625,-92.1875,26.563099,-92.15585
5831,1.0222222222222221,26.5625,-92.0625,26.557518,-92.03647
5832,0.9155555555555556,26.5625,-91.9375,26.551794,-91.917114
5833,0.8088888888888889,26.5625,-91.8125,26.54594,-91.79773
5834,0.7466666666666667,26.5625,-91.6875,26.539951,-91.678406
5835,0.7288888888888889,26.5625,-91.5625,26.53381,-91.55908
5836,0.7244444444444444,26.5625,-91.4375,26.527561,-91.43979
5837,0.7466666666666667,26.5625,-91.3125,26.521154,-91.320496
5838,0.7422222222222222,26.5625,-91.1875,26.514618,-91.20123
5839,0.7422222222222222,26.5625,-91.0625,26.61468,-91.07443
5840,0.7644444444444445,26.5625,-90.9375,26.60787,-90.95505
5841,0.7644444444444445,26.5625,-90.8125,26.60091,-90.83569
5842,0.8355555555555556,26.5625,-90.6875,26.59382,-90.71637
5843,0.9022222222222223,26.5625,-90.5625,26.586588,-90.597046
5844,1.0044444444444445,26.5625,-90.4375,26.579239,-90.47772
5845,1.0888888888888888,26.5625,-90.3125,26.57174,-90.35846
5846,1.12,26.5625,-90.1875,26.564116,-90.2392
5847,1.1155555555555556,26.5625,-90.0625,26.556343,-90.119965
5848,1.0133333333333334,26.5625,-89.9375,26.540422,-89.88156
5849,0.9911111111111112,26.5625,-89.8125,26.53224,-89.76239
5850,1.031111111111111,26.5625,-89.6875,26.523941,-89.64325
5851,1.0577777777777777,26.5625,-89.5625,26.515505,-89.52411
5852,1.1022222222222222,26.5625,-89.4375,26.506927,-89.40503
5853,1.0933333333333333,26.5625,-89.3125,26.60479,-89.27612
5854,1.1422222222222222,26.5625,-89.1875,26.595924,-89.15692
5855,1.1644444444444444,26.5625,-89.0625,26.58693,-89.03778
5856,1.1866666666666668,26.5625,-88.9375,26.577805,-88.91861
5857,1.208888888888889,26.5625,-88.8125,26.568535,-88.7995
5858,1.2266666666666666,26.5625,-88.6875,26.559137,-88.68042
5859,1.2444444444444445,26.5625,-88.5625,26.549608,-88.56134
5860,1.24,26.5625,-88.4375,26.53993,-88.44229
5861,1.248888888888889,26.5625,-88.3125,26.530128,-88.3233
5862,1.2577777777777779,26.5625,-88.1875,26.520184,-88.204285
5863,1.271111111111111,26.5625,-88.0625,26.61658,-88.074005
5864,1.2755555555555556,26.5625,-87.9375,26.606333,-87.954926
5865,1.28,26.5625,-87.8125,26.595993,-87.83588
5866,1.2666666666666666,26.5625,-87.6875,26.585495,-87.71686
5867,1.2622222222222221,26.5625,-87.5625,26.57486,-87.59787
5868,1.2533333333333334,26.5625,-87.4375,26.564102,-87.47891
5869,1.2355555555555555,26.5625,-87.3125,26.553202,-87.359985
5870,1.208888888888889,26.5625,-87.1875,26.542171,-87.24109
5871,1.1822222222222223,26.5625,-87.0625,26.530996,-87.12222
5872,1.1377777777777778,26.5625,-86.9375,26.508266,-86.88458
5873,1.1111111111111112,26.5625,-86.8125,26.602987,-86.75281
5874,1.3466666666666667,26.5625,-86.6875,26.591272,-86.63391
5875,3.3244444444444445,26.5625,-86.5625,26.579422,-86.515076
5876,3.5155555555555558,26.5625,-86.4375,26.567429,-86.39627
5877,3.493333333333333,26.5625,-86.3125,26.555305,-86.277466
5878,3.6844444444444444,26.5625,-86.1875,26.543053,-86.15872
5879,4.786666666666667,26.5625,-86.0625,26.530663,-86.04004
5880,4.542222222222223,26.5625,-85.9375,26.518135,-85.921326
5881,4.328888888888889,26.5625,-85.8125,26.611633,-85.78845
5882,4.177777777777778,26.5625,-85.6875,26.598833,-85.66971
5883,3.9955555555555557,26.5625,-85.5625,26.58587,-85.550995
5884,3.977777777777778,26.5625,-85.4375,26.57279,-85.43231
5885,3.9955555555555557,26.5625,-85.3125,26.559574,-85.31366
5886,4.133333333333334,26.5625,-85.1875,26.546234,-85.19507
5887,4.28,26.5625,-85.0625,26.532738,-85.07648
5888,4.3244444444444445,26.5625,-84.9375,26.519133,-84.95795
5889,4.235555555555556,26.5625,-84.8125,26.611422,-84.824005
5890,4.1866666666666665,26.5625,-84.6875,26.597515,-84.705414
5891,4.022222222222222,26.5625,-84.5625,26.583494,-84.58685
5892,3.951111111111111,26.5625,-84.4375,26.569313,-84.46832
5893,3.933333333333333,26.5625,-84.3125,26.555012,-84.34985
5894,3.951111111111111,26.5625,-84.1875,26.540579,-84.231415
5895,4.071111111111111,26.5625,-84.0625,26.526003,-84.11304
5896,4.204444444444444,26.5625,-83.9375,26.617207,-83.97815
5897,4.488888888888889,26.5625,-83.8125,26.602352,-83.85968
5898,4.702222222222222,26.5625,-83.6875,26.587358,-83.74127
5899,4.871111111111111,26.5625,-83.5625,26.556978,-83.50455
5900,4.782222222222222,26.5625,-83.4375,26.541584,-83.38626
5901,4.604444444444445,26.5625,-83.3125,26.526058,-83.268005
5902,4.408888888888889,26.5625,-83.1875,26.51041,-83.14981
5903,3.991111111111111,26.5625,-83.0625,26.600365,-83.013916
5904,3.471111111111111,26.5625,-82.9375,26.584423,-82.89563
5905,3.0755555555555554,26.5625,-82.8125,26.568336,-82.777435
5906,2.8844444444444446,26.5625,-82.6875,26.552143,-82.65927
5907,2.9244444444444446,26.5625,-82.5625,26.535791,-82.54114
5908,3.1066666666666665,26.5625,-82.4375,26.51931,-82.423065
5909,3.3066666666666666,26.5625,-82.3125,26.60832,-82.28638
5910,3.671111111111111,26.5625,-82.1875,26.59156,-82.16824
5911,4.053333333333334,26.5625,-82.0625,26.574661,-82.05017
5912,4.657777777777778,26.5625,-81.9375,26.557627,-81.93213
5913,9.906666666666666,26.5625,-81.8125,26.540478,-81.81415
5914,12.004444444444445,26.5625,-81.6875,26.523182,-81.6962
5915,13.093333333333334,26.5625,-81.5625,26.611252,-81.55875
5916,13.386666666666667,26.5625,-81.4375,26.59367,-81.440765
5917,11.937777777777777,26.5625,-81.3125,26.575947,-81.322815
5918,12.017777777777777,26.5625,-81.1875,26.558098,-81.204956
5919,11.675555555555556,26.5625,-81.0625,26.540121,-81.0871
5920,9.03111111111111,26.5625,-80.9375,26.522028,-80.96933
5921,6.871111111111111,26.5625,-80.8125,26.609127,-80.831116
5922,5.9511111111111115,26.5625,-80.6875,26.590727,-80.71329
5923,4.702222222222222,26.5625,-80.5625,26.572203,-80.59552
5924,6.044444444444444,26.5625,-80.4375,26.553535,-80.47778
5925,7.568888888888889,26.5625,-80.3125,26.534739,-80.36014
5926,10.204444444444444,26.5625,-80.1875,26.621046,-80.22125
5927,9.413333333333334,26.5625,-80.0625,26.601955,-80.10358
5928,8.733333333333333,26.5625,-79.9375,26.582748,-79.9859
5929,8.453333333333333,26.5625,-79.8125,26.563398,-79.86832
5930,8.24,26.5625,-79.6875,26.543926,-79.75079
5931,8.071111111111112,26.5625,-79.5625,26.50457,-79.51587
5932,3.453333333333333,26.5625,-79.4375,26.58975,-79.37619
5933,2.582222222222222,26.5625,-79.3125,26.569723,-79.25873
5934,2.582222222222222,26.5625,-79.1875,26.549568,-79.1413
5935,2.5955555555555554,26.5625,-79.0625,26.529276,-79.02396
5936,2.6844444444444444,26.5625,-78.9375,26.508854,-78.90668
5937,2.9244444444444446,26.5625,-78.8125,26.593225,-78.76636
5938,4.946666666666666,26.5625,-78.6875,26.572504,-78.64905
5939,4.937777777777778,26.5625,-78.5625,26.551659,-78.5318
5940,5.426666666666667,26.5625,-78.4375,26.53069,-78.41458
5941,4.924444444444444,26.5625,-78.3125,26.509598,-78.297424
5942,4.671111111111111,26.5625,-78.1875,26.593138,-78.156555
5943,3.2755555555555556,26.5625,-78.0625,26.571753,-78.03937
5944,1.4355555555555555,26.5625,-77.9375,26.550217,-77.92227
5945,1.3022222222222222,26.5625,-77.8125,26.528578,-77.80524
5946,1.2266666666666666,26.5625,-77.6875,26.611464,-77.66379
5947,1.7155555555555555,26.5625,-77.5625,26.58953,-77.54672
5948,0.9022222222222223,26.5625,-77.4375,26.56745,-77.42972
5949,1.1644444444444444,26.5625,-77.3125,26.545244,-77.312805
5950,2.12,26.5625,-77.1875,26.522917,-77.19592
5951,3.528888888888889,26.5625,-77.0625,26.60498,-77.053894
5952,3.7866666666666666,26.5625,-76.9375,26.58236,-76.93701
5953,4.1066666666666665,26.5625,-76.8125,26.559608,-76.82019
5954,4.266666666666667,26.5625,-76.6875,26.53672,-76.7034
5955,4.395555555555555,26.5625,-76.5625,26.513716,-76.5867
5956,4.431111111111111,26.5625,-76.4375,26.594954,-76.44409
5957,4.404444444444445,26.5625,-76.3125,26.57165,-76.32739
5958,4.346666666666667,26.5625,-76.1875,26.548222,-76.210754
5959,4.386666666666667,26.5625,-76.0625,26.524658,-76.09418
5960,4.417777777777777,26.5625,-75.9375,26.605234,-75.95108
5961,4.44,26.5625,-75.8125,26.58139,-75.8345
5962,4.426666666666667,26.5625,-75.6875,26.55741,-75.71799
5963,4.471111111111111,26.5625,-75.5625,26.53329,-75.60153
5964,4.471111111111111,26.5625,-75.4375,26.613197,-75.45795
5965,5.0088888888888885,26.5625,-75.3125,26.588808,-75.34149
5966,8.328888888888889,26.5625,-75.1875,26.564274,-75.2251
5967,10.502222222222223,26.5625,-75.0625,26.539623,-75.108795
5968,11.697777777777778,26.5625,-74.9375,26.61886,-74.96475
5969,12.217777777777778,26.5625,-74.8125,26.59391,-74.84842
5970,12.444444444444445,26.5625,-74.6875,26.568836,-74.73218
5971,12.462222222222222,26.5625,-74.5625,26.543633,-74.616
5972,12.52,26.5625,-74.4375,26.622192,-74.4715
5973,12.448888888888888,26.5625,-74.3125,26.59669,-74.355316
5974,12.56,26.5625,-74.1875,26.57107,-74.2392
5975,12.56,26.5625,-74.0625,26.545319,-74.12317
5976,12.56,26.5625,-73.9375,26.623198,-73.97821
5977,12.56,26.5625,-73.8125,26.597147,-73.86218
5978,12.56,26.5625,-73.6875,26.570988,-73.746216
5979,12.56,26.5625,-73.5625,26.518286,-73.51453
5980,12.56,26.5625,-73.4375,26.595303,-73.36905
5981,12.56,26.5625,-73.3125,26.568596,-73.253235
5982,12.56,26.5625,-73.1875,26.541761,-73.13751
5983,12.56,26.5625,-73.0625,26.514803,-73.02188
5984,12.56,26.5625,-72.9375,26.591137,-72.875946
5985,12.56,26.5625,-72.8125,26.56389,-72.760315
5986,12.56,26.5625,-72.6875,26.536522,-72.644775
5987,12.56,26.5625,-72.5625,26.509018,-72.5293
5988,12.56,26.5625,-72.4375,26.584648,-72.382935
5989,12.56,26.5625,-72.3125,26.556862,-72.267456
5990,12.56,26.5625,-72.1875,26.528948,-72.15207
5991,12.56,26.5625,-72.0625,26.500896,-72.03677
5992,12.56,26.5625,-71.9375,26.57587,-71.88995
5993,12.56,26.5625,-71.8125,26.547525,-71.77469
5994,12.56,26.5625,-71.6875,26.519077,-71.659485
5995,12.56,26.5625,-71.5625,26.593493,-71.51233
5996,12.56,26.5625,-71.4375,26.56475,-71.397156
5997,12.56,26.5625,-71.3125,26.56475,-71.397156
5998,12.56,26.5625,-71.1875,26.667736,-71.3649
5999,12.56,26.5625,-71.0625,26.667736,-71.3649
6000,12.56,26.5625,-70.9375,26.667736,-71.3649
6001,12.56,26.5625,-70.8125,26.770756,-71.33258
6002,12.56,26.5625,-70.6875,26.770756,-71.33258
6003,12.56,26.5625,-70.5625,26.770756,-71.33258
6004,12.56,26.5625,-70.4375,26.87379,-71.30014
6005,12.56,26.5625,-70.3125,26.87379,-71.30014
6006,12.56,26.5625,-70.1875,26.87379,-71.30014
6007,12.56,26.5625,-70.0625,26.976871,-71.26764
6008,12.56,26.5625,-69.9375,26.976871,-71.26764
6009,12.56,26.5625,-69.8125,26.976871,-71.26764
6010,12.56,26.5625,-69.6875,27.079947,-71.23508
6011,12.56,26.5625,-69.5625,27.079947,-71.23508
6012,12.56,26.5625,-69.4375,27.079947,-71.23508
6013,12.56,26.5625,-69.3125,27.183054,-71.20242
6014,12.56,26.5625,-69.1875,27.183054,-71.20242
6015,12.56,26.5625,-69.0625,27.286182,-71.16971
6016,12.56,26.5625,-68.9375,27.286182,-71.16971
6017,12.56,26.5625,-68.8125,27.286182,-71.16971
6018,12.56,26.5625,-68.6875,27.389332,-71.1369
6019,12.56,26.5625,-68.5625,27.389332,-71.1369
6020,12.56,26.5625,-68.4375,27.389332,-71.1369
6021,12.56,26.5625,-68.3125,27.492496,-71.104004
6022,12.56,26.5625,-68.1875,27.492496,-71.104004
6023,12.56,26.5625,-68.0625,27.492496,-71.104004
6024,12.56,26.5625,-67.9375,27.5957,-71.071014
6025,12.56,26.5625,-67.8125,27.5957,-71.071014
6026,12.56,26.5625,-67.6875,27.5957,-71.071014
6027,12.56,26.5625,-67.5625,27.698912,-71.037964
6028,12.56,26.5625,-67.4375,27.698912,-71.037964
6029,12.56,26.5625,-67.3125,27.802143,-71.00482
6030,12.56,26.5625,-67.1875,27.802143,-71.00482
6031,12.56,26.5625,-67.0625,27.802143,-71.00482
6032,132.6,26.6875,-124.9375,27.389332,-122.86311
6033,139.58666666666667,26.6875,-124.8125,27.286182,-122.83029
6034,139.58666666666667,26.6875,-124.6875,27.286182,-122.83029
6035,139.60444444444445,26.6875,-124.5625,27.286182,-122.83029
6036,140.2711111111111,26.6875,-124.4375,27.183054,-122.79758
6037,140.53333333333333,26.6875,-124.3125,27.183054,-122.79758
6038,140.34666666666666,26.6875,-124.1875,27.183054,-122.79758
6039,127.49777777777778,26.6875,-124.0625,27.079947,-122.76492
6040,102.09333333333333,26.6875,-123.9375,27.079947,-122.76492
6041,66.84,26.6875,-123.8125,26.976871,-122.732346
6042,62.742222222222225,26.6875,-123.6875,26.976871,-122.732346
6043,64.04888888888888,26.6875,-123.5625,26.976871,-122.732346
6044,64.00444444444445,26.6875,-123.4375,26.87379,-122.69986
6045,57.75555555555555,26.6875,-123.3125,26.87379,-122.69986
6046,60.471111111111114,26.6875,-123.1875,26.87379,-122.69986
6047,62.28,26.6875,-123.0625,26.770756,-122.667435
6048,65.36,26.6875,-122.9375,26.770756,-122.667435
6049,67.41333333333333,26.6875,-122.8125,26.770756,-122.667435
6050,69.62666666666667,26.6875,-122.6875,26.667736,-122.6351
6051,72.11555555555556,26.6875,-122.5625,26.696526,-122.519806
6052,75.74666666666667,26.6875,-122.4375,26.725212,-122.40442
6053,78.00444444444445,26.6875,-122.3125,26.650635,-122.25708
6054,80.99111111111111,26.6875,-122.1875,26.679,-122.14168
6055,83.88444444444444,26.6875,-122.0625,26.707264,-122.026184
6056,85.52444444444444,26.6875,-121.9375,26.735397,-121.910614
6057,88.38666666666667,26.6875,-121.8125,26.660122,-121.76372
6058,91.06222222222222,26.6875,-121.6875,26.687962,-121.64813
6059,94.95111111111112,26.6875,-121.5625,26.715664,-121.53247
6060,97.5111111111111,26.6875,-121.4375,26.743258,-121.41672
6061,99.85333333333334,26.6875,-121.3125,26.667294,-121.27026
6062,104.38666666666667,26.6875,-121.1875,26.694586,-121.154495
6063,107.21777777777778,26.6875,-121.0625,26.72175,-121.038666
6064,108.83111111111111,26.6875,-120.9375,26.645266,-120.89258
6065,112.28888888888889,26.6875,-120.8125,26.67215,-120.77672
6066,115.18666666666667,26.6875,-120.6875,26.698889,-120.6608
6067,119.64888888888889,26.6875,-120.5625,26.725521,-120.5448
6068,121.44444444444444,26.6875,-120.4375,26.648354,-120.399155
6069,123.43555555555555,26.6875,-120.3125,26.674683,-120.28314
6070,125.39555555555556,26.6875,-120.1875,26.700876,-120.16705
6071,126.70222222222222,26.6875,-120.0625,26.726974,-120.0509
6072,128.10666666666665,26.6875,-119.9375,26.64911,-119.9057
6073,130.04,26.6875,-119.8125,26.674894,-119.78955
6074,130.41333333333333,26.6875,-119.6875,26.700556,-119.67331
6075,130.92,26.6875,-119.5625,26.726088,-119.55699
6076,133.1822222222222,26.6875,-119.4375,26.647547,-119.41226
6077,133.8711111111111,26.6875,-119.3125,26.67279,-119.29596
6078,134.57777777777778,26.6875,-119.1875,26.697899,-119.179565
6079,137.81333333333333,26.6875,-119.0625,26.72289,-119.063126
6080,138.75555555555556,26.6875,-118.9375,26.643667,-118.91887
6081,140.7111111111111,26.6875,-118.8125,26.668365,-118.802414
6082,143.25333333333333,26.6875,-118.6875,26.692934,-118.68588
6083,145.28444444444443,26.6875,-118.5625,26.717371,-118.569305
6084,148.42666666666668,26.6875,-118.4375,26.63748,-118.42552
6085,151.43555555555557,26.6875,-118.3125,26.66161,-118.30893
6086,154.68444444444444,26.6875,-118.1875,26.685638,-118.192276
6087,158.51111111111112,26.6875,-118.0625,26.709532,-118.07555
6088,159.88444444444445,26.6875,-117.9375,26.733273,-117.958755
6089,164.3022222222222,26.6875,-117.8125,26.652546,-117.81555
6090,168.01333333333332,26.6875,-117.6875,26.67603,-117.69876
6091,170.84,26.6875,-117.5625,26.699368,-117.58191
6092,174.0,26.6875,-117.4375,26.72257,-117.465
6093,177.16444444444446,26.6875,-117.3125,26.641174,-117.322266
6094,181.06222222222223,26.6875,-117.1875,26.66409,-117.20537
6095,185.45777777777778,26.6875,-117.0625,26.686874,-117.08841
6096,190.2888888888889,26.6875,-116.9375,26.709538,-116.971375
6097,195.08,26.6875,-116.8125,26.73207,-116.85428
6098,200.2,26.6875,-116.6875,26.649849,-116.71213
6099,205.7422222222222,26.6875,-116.5625,26.672081,-116.59506
6100,211.5688888888889,26.6875,-116.4375,26.694191,-116.477905
6101,222.11111111111111,26.6875,-116.3125,26.71617,-116.36072
6102,235.96444444444444,26.6875,-116.1875,26.633278,-116.219086
6103,249.96444444444444,26.6875,-116.0625,26.654964,-116.1019
6104,270.4977777777778,26.6875,-115.9375,26.676521,-115.98465
6105,295.64,26.6875,-115.8125,26.697954,-115.86734
6106,332.75555555555553,26.6875,-115.6875,26.71925,-115.749985
6107,378.3066666666667,26.6875,-115.5625,26.635546,-115.60895
6108,426.5422222222222,26.6875,-115.4375,26.65655,-115.49161
6109,491.58222222222224,26.6875,-115.3125,26.698166,-115.256744
6110,544.2311111111111,26.6875,-115.1875,26.718786,-115.13922
6111,576.04,26.6875,-115.0625,26.73927,-115.02165
6112,564.6711111111111,26.6875,-114.9375,26.654575,-114.88132
6113,524.6755555555555,26.6875,-114.8125,26.674772,-114.76378
6114,493.68444444444447,26.6875,-114.6875,26.69484,-114.64618
6115,475.29333333333335,26.6875,-114.5625,26.714764,-114.52852
6116,459.75111111111113,26.6875,-114.4375,26.734564,-114.4108
6117,440.05333333333334,26.6875,-114.3125,26.64907,-114.27109
6118,419.9066666666667,26.6875,-114.1875,26.668577,-114.15341
6119,402.5022222222222,26.6875,-114.0625,26.687954,-114.035675
6120,386.6488888888889,26.6875,-113.9375,26.707209,-113.91788
6121,362.5466666666667,26.6875,-113.8125,26.726313,-113.80003
6122,254.04888888888888,26.6875,-113.6875,26.640007,-113.66098
6123,213.62666666666667,26.6875,-113.5625,26.65883,-113.54317
6124,249.54222222222222,26.6875,-113.4375,26.677517,-113.42529
6125,260.2133333333333,26.6875,-113.3125,26.696083,-113.30739
6126,273.02222222222224,26.6875,-113.1875,26.714502,-113.18942
6127,285.2888888888889,26.6875,-113.0625,26.732822,-113.071396
6128,301.3644444444444,26.6875,-112.9375,26.645533,-112.933075
6129,321.77777777777777,26.6875,-112.8125,26.663544,-112.815094
6130,353.56,26.6875,-112.6875,26.681417,-112.69708
6131,380.71555555555557,26.6875,-112.5625,26.69917,-112.578995
6132,416.8222222222222,26.6875,-112.4375,26.71677,-112.46088
6133,475.02666666666664,26.6875,-112.3125,26.734262,-112.34268
6134,547.4444444444445,26.6875,-112.1875,26.646025,-112.20514
6135,613.9155555555556,26.6875,-112.0625,26.663208,-112.087006
6136,685.1022222222222,26.6875,-111.9375,26.680271,-111.96883
6137,748.68,26.6875,-111.8125,26.697195,-111.8506
6138,798.4311111111111,26.6875,-111.6875,26.713978,-111.73233
6139,825.8755555555556,26.6875,-111.5625,26.73065,-111.61401
6140,825.6977777777778,26.6875,-111.4375,26.64146,-111.477234
6141,798.6755555555555,26.6875,-111.3125,26.657825,-111.35895
6142,772.7244444444444,26.6875,-111.1875,26.674068,-111.24063
6143,775.8222222222222,26.6875,-111.0625,26.690182,-111.122284
6144,796.4488888888889,26.6875,-110.9375,26.721989,-110.88542
6145,861.2977777777778,26.6875,-110.8125,26.737684,-110.76694
6146,922.4222222222222,26.6875,-110.6875,26.64741,-110.63104
6147,952.7422222222223,26.6875,-110.5625,26.662819,-110.5126
6148,976.8622222222223,26.6875,-110.4375,26.678112,-110.394135
6149,981.64,26.6875,-110.3125,26.693254,-110.275604
6150,979.9466666666667,26.6875,-110.1875,26.708275,-110.15704
6151,937.7288888888888,26.6875,-110.0625,26.723158,-110.03842
6152,958.8488888888888,26.6875,-109.9375,26.737896,-109.91977
6153,993.1644444444445,26.6875,-109.8125,26.646528,-109.78482
6154,996.1733333333333,26.6875,-109.6875,26.660982,-109.66623
6155,958.1644444444445,26.6875,-109.5625,26.675325,-109.54761
6156,986.44,26.6875,-109.4375,26.689505,-109.428925
6157,1029.1066666666666,26.6875,-109.3125,26.703575,-109.31023
6158,1131.08,26.6875,-109.1875,26.717487,-109.19148
6159,1253.3466666666666,26.6875,-109.0625,26.731277,-109.07269
6160,1427.3066666666666,26.6875,-108.9375,26.638824,-108.93866
6161,1607.6177777777777,26.6875,-108.8125,26.652334,-108.81995
6162,1751.2133333333334,26.6875,-108.6875,26.6657,-108.7012
6163,1886.0577777777778,26.6875,-108.5625,26.678946,-108.58241
6164,1976.1866666666667,26.6875,-108.4375,26.69204,-108.46358
6165,2032.5511111111111,26.6875,-108.3125,26.705002,-108.34473
6166,2065.76,26.6875,-108.1875,26.71785,-108.225815
6167,2025.128888888889,26.6875,-108.0625,26.730547,-108.10687
6168,1912.888888888889,26.6875,-107.9375,26.636858,-107.97392
6169,1798.5555555555557,26.6875,-107.8125,26.649267,-107.85507
6170,1691.151111111111,26.6875,-107.6875,26.661549,-107.736176
6171,1610.68,26.6875,-107.5625,26.673693,-107.61723
6172,1540.6444444444444,26.6875,-107.4375,26.69757,-107.37927
6173,1512.0977777777778,26.6875,-107.3125,26.70932,-107.26024
6174,1500.2,26.6875,-107.1875,26.72093,-107.141174
6175,1504.2044444444443,26.6875,-107.0625,26.732391,-107.02208
6176,1529.7288888888888,26.6875,-106.9375,26.74373,-106.902954
6177,1590.6844444444444,26.6875,-106.8125,26.648531,-106.77133
6178,1629.6266666666668,26.6875,-106.6875,26.659588,-106.65228
6179,1641.0577777777778,26.6875,-106.5625,26.670504,-106.5332
6180,1618.7511111111112,26.6875,-106.4375,26.681274,-106.41409
6181,1560.5422222222223,26.6875,-106.3125,26.691929,-106.29497
6182,1479.4622222222222,26.6875,-106.1875,26.702435,-106.1758
6183,1405.9333333333334,26.6875,-106.0625,26.712809,-106.05661
6184,1361.3866666666668,26.6875,-105.9375,26.72306,-105.93738
6185,1343.5333333333333,26.6875,-105.8125,26.73315,-105.818115
6186,1348.7733333333333,26.6875,-105.6875,26.636604,-105.68776
6187,1369.44,26.6875,-105.5625,26.64642,-105.5686
6188,1381.1555555555556,26.6875,-105.4375,26.656118,-105.4494
6189,1382.1777777777777,26.6875,-105.3125,26.665667,-105.3302
6190,1409.5866666666666,26.6875,-105.1875,26.67508,-105.21094
6191,1372.6266666666668,26.6875,-105.0625,26.684362,-105.091675
6192,1323.0,26.6875,-104.9375,26.693508,-104.97238
6193,1297.9955555555555,26.6875,-104.8125,26.702517,-104.85306
6194,1321.7422222222222,26.6875,-104.6875,26.711382,-104.7337
6195,1358.1022222222223,26.6875,-104.5625,26.720125,-104.61435
6196,1382.0666666666666,26.6875,-104.4375,26.728737,-104.494934
6197,1414.1333333333334,26.6875,-104.3125,26.630547,-104.36612
6198,1451.7644444444445,26.6875,-104.1875,26.647055,-104.1275
6199,1455.871111111111,26.6875,-104.0625,26.655102,-104.00818
6200,1445.7422222222222,26.6875,-103.9375,26.66301,-103.888794
6201,1440.3955555555556,26.6875,-103.8125,26.67079,-103.76941
6202,1416.0577777777778,26.6875,-103.6875,26.678427,-103.650024
6203,1369.6133333333332,26.6875,-103.5625,26.685946,-103.53058
6204,1297.5022222222221,26.6875,-103.4375,26.69331,-103.41113
6205,1219.368888888889,26.6875,-103.3125,26.700535,-103.29166
6206,1159.7466666666667,26.6875,-103.1875,26.70764,-103.17218
6207,1117.391111111111,26.6875,-103.0625,26.714605,-103.05264
6208,1062.631111111111,26.6875,-102.9375,26.72143,-102.933105
6209,1002.1688888888889,26.6875,-102.8125,26.728123,-102.81357
6210,916.7555555555556,26.6875,-102.6875,26.73468,-102.694
6211,836.0088888888889,26.6875,-102.5625,26.63431,-102.56732
6212,768.8888888888889,26.6875,-102.4375,26.640587,-102.447845
6213,709.7022222222222,26.6875,-102.3125,26.646727,-102.32837
6214,663.6755555555555,26.6875,-102.1875,26.652723,-102.20889
6215,628.3733333333333,26.6875,-102.0625,26.658598,-102.089386
6216,601.1955555555555,26.6875,-101.9375,26.664322,-101.96985
6217,576.0444444444445,26.6875,-101.8125,26.669916,-101.85031
6218,562.4088888888889,26.6875,-101.6875,26.675373,-101.730774
6219,557.7955555555556,26.6875,-101.5625,26.680695,-101.611206
6220,560.8,26.6875,-101.4375,26.685871,-101.49161
6221,562.9822222222223,26.6875,-101.3125,26.690939,-101.37201
6222,570.7466666666667,26.6875,-101.1875,26.700624,-101.13275
6223,579.6044444444444,26.6875,-101.0625,26.705269,-101.01312
6224,594.5466666666666,26.6875,-100.9375,26.70977,-100.89346
6225,610.1733333333333,26.6875,-100.8125,26.714134,-100.7738
6226,628.6088888888889,26.6875,-100.6875,26.718363,-100.65411
6227,651.4266666666666,26.6875,-100.5625,26.722467,-100.534424
6228,667.0444444444445,26.6875,-100.4375,26.726435,-100.414734
6229,678.84,26.6875,-100.3125,26.730253,-100.29501
6230,682.9422222222222,26.6875,-100.1875,26.733942,-100.17529
6231,686.1066666666667,26.6875,-100.0625,26.737494,-100.05554
6232,687.5333333333333,26.6875,-99.9375,26.74091,-99.93579
6233,684.0577777777778,26.6875,-99.8125,26.637255,-99.81244
6234,676.1644444444445,26.6875,-99.6875,26.640396,-99.69284
6235,664.6755555555555,26.6875,-99.5625,26.643387,-99.57321
6236,641.2088888888889,26.6875,-99.4375,26.64625,-99.45358
6237,608.6444444444444,26.6875,-99.3125,26.648981,-99.333954
6238,574.7822222222222,26.6875,-99.1875,26.651564,-99.214294
6239,540.3866666666667,26.6875,-99.0625,26.654036,-99.094666
6240,516.0622222222222,26.6875,-98.9375,26.656343,-98.975006
6241,493.3511111111111,26.6875,-98.8125,26.65853,-98.85535
6242,475.72,26.6875,-98.6875,26.66058,-98.73566
6243,451.70222222222225,26.6875,-98.5625,26.662485,-98.616
6244,421.00888888888886,26.6875,-98.4375,26.66426,-98.49631
6245,384.05333333333334,26.6875,-98.3125,26.667402,-98.25693
6246,340.9288888888889,26.6875,-98.1875,26.668762,-98.13724
6247,296.75555555555553,26.6875,-98.0625,26.669998,-98.01752
6248,257.09777777777776,26.6875,-97.9375,26.671078,-97.89783
6249,219.36888888888888,26.6875,-97.8125,26.672039,-97.77814
6250,188.45333333333335,26.6875,-97.6875,26.672867,-97.65842
6251,163.12444444444444,26.6875,-97.5625,26.673536,-97.5387
